commitID,NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,bug
7315,1,1,1,0,10,10,105,1,18,0
7318,1,1,1,0,5,5,199,1,12,0
7326,2,2,2,0.970950594,3,5,591,1,15,1
7327,1,1,1,0,35,5,198,1,10,0
7328,1,1,1,0,5,5,195,1,10,0
7329,1,1,1,0,31,0,195,1,10,0
7331,1,1,1,0,5,5,188,1,9,0
7332,1,1,1,0,234,128,188,1,8,1
7334,1,1,10,0.87182573,37,39,184,1,33,1
7336,1,1,1,0,190,17,179,1,6,1
7337,1,1,1,0,6,6,163,1,6,0
7339,1,1,1,0,12,12,161,1,6,0
7340,1,1,1,0,6,19,161,1,6,0
7342,1,1,1,0,80,0,162,1,5,1
7344,1,1,1,0,19,6,156,1,3,1
7345,1,1,1,0,45,19,155,1,3,1
7348,1,1,1,0,78,0,141,1,3,1
7349,1,1,1,0,15,0,132,1,2,1
7350,1,1,3,0.495745997,69,14,811,1,25,1
7352,1,1,1,0,45,61,66,1,1,0
7353,1,1,3,0.619446159,75,49,280,1,23,1
7354,2,2,5,0.726041307,6,0,745,1,25,1
7357,1,1,1,0,36,5,194,1,11,0
7358,1,1,1,0,5,5,191,1,10,0
7359,1,1,1,0,31,0,191,1,10,0
7360,1,1,1,0,5,5,195,1,12,0
7361,1,1,1,0,5,5,195,1,12,0
7362,1,1,1,0,521,986,142,1,28,0
7363,2,2,2,0.764204507,47,9,316,1,33,1
7375,1,1,1,0,0,22,184,1,27,0
7378,1,1,1,0,16,11,185,1,25,1
7379,1,1,1,0,5,5,185,1,24,1
7386,1,1,1,0,27,5,183,1,19,1
7388,1,1,1,0,11,5,182,1,19,1
7390,1,1,2,0.408706175,46,802,367,1,23,1
7392,1,1,1,0,2,2,540,1,19,0
7393,1,1,1,0,13,4,540,1,19,0
7397,1,1,1,0,2,2,564,1,18,0
7399,1,1,1,0,5,2,563,1,18,1
7400,1,1,1,0,30,0,562,1,17,0
7402,1,1,1,0,9,29,557,1,16,1
7404,1,1,1,0,5,23,568,1,15,0
7405,1,1,1,0,78,106,574,1,15,1
7406,1,1,1,0,73,54,590,1,14,0
7407,1,1,1,0,0,2,584,1,14,0
7408,1,1,1,0,2,2,585,1,14,0
7409,1,1,1,0,17,7,585,1,14,1
7412,1,1,1,0,10,0,581,0,13,0
7413,1,1,2,0.265615488,957,862,335,1,13,1
7414,1,1,1,0,2,2,570,0,13,1
7415,1,1,3,1,6,2,545,1,13,0
7416,1,1,1,0,60,2,570,1,12,1
7418,1,1,1,0,9,2,553,1,11,0
7420,1,1,1,0,19,6,540,1,9,0
7421,1,1,1,0,2,2,534,0,8,0
7423,1,1,1,0,2,2,534,0,8,0
7424,1,1,1,0,11,7,534,1,8,0
7427,1,1,1,0,8,4,531,1,7,0
7430,1,1,1,0,2,2,523,0,6,0
7431,1,1,1,0,2,2,523,1,6,1
7432,1,1,1,0,2,2,523,0,6,1
7433,1,1,1,0,6,2,523,0,6,0
7434,1,1,1,0,10,0,522,0,6,0
7435,1,1,1,0,216,6,519,0,6,1
7436,1,1,1,0,29,2,444,1,6,0
7437,1,1,1,0,18,9,433,1,6,1
7438,1,1,2,0.297472249,200,6,322,1,7,1
7439,1,1,1,0,0,29,347,0,5,0
7440,1,1,2,0.627430335,109,68,198,1,5,1
7441,1,1,1,0,20,0,353,0,3,1
7445,1,1,2,0.918295834,18,5,200,1,2,1
7446,1,1,1,0,9,3,346,1,1,0
7447,1,1,1,0,90,26,345,1,1,1
7448,1,1,1,0,494,37,326,1,1,1
7449,1,1,1,0,4,4,224,0,1,0
7451,1,1,1,0,6,0,350,0,3,0
7453,1,1,6,0.880348582,151,94,85,0,3,0
7489,1,1,1,0,2,2,564,1,24,0
7493,1,1,1,0,16,11,185,1,25,0
7494,1,1,1,0,0,22,183,1,27,0
7497,1,1,1,0,54,32,185,1,11,0
7499,1,1,1,0,22,22,183,1,11,0
7500,3,3,8,0.571404664,71,69,559,1,28,1
7507,1,1,1,0,92,76,185,1,10,0
7508,1,1,1,0,27,16,182,1,10,1
7512,1,1,1,0,85,6,176,1,10,1
7520,1,1,1,0,19,13,159,1,8,1
7522,1,1,1,0,6,6,157,1,8,0
7534,1,1,1,0,0,7,144,1,3,0
7535,1,1,1,0,7,7,145,1,2,0
7537,2,2,5,0.618463402,47,14,452,1,40,0
7538,1,1,1,0,6,6,158,1,8,0
7539,1,1,1,0,19,13,158,1,8,0
7541,1,1,1,0,99,81,172,1,10,0
7542,1,1,1,0,30,18,169,1,10,0
7543,3,3,4,0.487817523,38,29,618,1,25,0
7544,1,1,1,0,92,76,185,1,10,0
7550,1,1,1,0,91,91,11,1,4,0
7552,1,1,1,0,455,182,11,1,2,1
7553,1,1,1,0,0,0,9,1,1,1
7554,1,1,1,0,455,182,11,1,2,0
7555,1,1,1,0,0,0,9,0,2,0
7556,1,1,1,0,91,91,11,1,4,0
7562,1,1,3,0.952684125,226,170,18,1,2,0
7567,1,1,10,0.681801575,765,1073,104,0,21,0
7568,3,3,3,0.630929754,9,0,219,0,8,0
7571,3,3,4,0.85661415,9,3,543,1,38,0
7573,1,1,1,0,90,0,581,1,28,0
7575,2,4,9,0.859302748,2,10,779,1,43,1
7579,1,1,1,0,2,2,545,1,27,0
7584,1,1,1,0,258,231,524,1,26,0
7586,1,1,1,0,4,2,510,1,26,0
7587,1,1,1,0,61,0,509,1,26,0
7588,1,1,1,0,4,0,493,1,26,0
7589,1,1,1,0,12,12,491,1,26,0
7590,1,1,1,0,6,8,491,1,26,0
7591,3,4,9,0.513556855,12,12,403,1,34,1
7592,1,1,1,0,4,4,491,1,26,0
7600,1,1,1,0,17,19,528,1,25,0
7603,1,1,1,0,97,0,472,1,25,1
7605,1,1,2,0.970950594,3,4,384,1,31,0
7608,2,3,8,0.752833653,5,2,878,1,36,1
7611,3,3,5,0.593895908,14,15,381,1,27,1
7612,1,1,1,0,2,2,437,1,24,1
7614,1,1,1,0,2,2,435,1,24,0
7615,1,1,1,0,0,2,435,1,24,0
7622,3,3,15,0.925380243,7,5,647,1,36,1
7623,1,1,1,0,78,16,435,1,21,1
7624,1,1,1,0,17,17,413,1,21,1
7626,1,1,1,0,10,12,414,1,20,1
7627,1,1,1,0,27,22,415,1,20,1
7628,1,1,1,0,60,19,414,1,19,1
7632,1,1,1,0,29,34,407,1,17,1
7636,1,1,1,0,3,3,357,1,15,0
7637,1,1,1,0,8,3,357,1,15,0
7638,1,1,1,0,3,3,356,0,15,0
7639,1,1,1,0,93,6,356,1,15,0
7640,1,1,1,0,90,79,356,1,15,1
7641,1,1,1,0,182,151,358,1,15,1
7642,1,1,1,0,131,190,358,1,15,1
7643,1,1,1,0,44,41,367,1,15,1
7644,1,1,1,0,5,11,368,1,15,1
7645,1,1,1,0,138,355,369,1,15,1
7646,1,1,1,0,5,2,414,1,15,0
7653,1,1,1,0,56,8,376,1,13,0
7654,2,2,3,0.546294702,20,2,337,1,15,1
7657,1,1,1,0,8,3,353,1,11,0
7658,1,1,1,0,307,0,352,1,11,1
7659,1,1,1,0,141,14,291,1,11,1
7660,1,1,1,0,8,4,262,1,11,0
7661,1,1,1,0,8,4,261,1,11,0
7662,1,1,1,0,196,27,260,1,11,1
7664,1,1,1,0,64,4,250,1,11,1
7665,1,1,1,0,8,4,245,1,10,0
7667,1,1,1,0,12,0,245,1,9,1
7668,1,1,1,0,4,4,243,0,9,0
7669,1,1,1,0,4,0,243,0,9,1
7671,1,1,1,0,13,4,237,1,7,0
7672,1,1,1,0,13,13,235,1,7,0
7675,1,1,1,0,300,372,223,0,5,1
7676,1,1,1,0,13,4,224,0,5,0
7679,1,1,1,0,93,0,215,0,5,1
7683,1,1,1,0,8,8,130,1,4,1
7684,1,1,1,0,23,0,130,1,4,1
7687,1,1,1,0,194,0,93,0,4,0
7689,1,1,1,0,80,40,75,0,2,1
7690,1,1,1,0,260,14,73,0,2,0
7691,1,1,1,0,323,32,62,0,2,1
7695,1,1,1,0,0,0,51,0,1,0
7758,1,1,1,0,333,200,15,1,15,1
7766,1,1,1,0,1833,250,12,1,7,1
7798,2,2,10,0.265589715,164,95,260,1,37,1
7800,2,3,15,0.404487178,52,11,550,1,37,1
7803,2,2,2,0.779349837,33,6,166,1,29,1
7805,1,1,1,0,16,0,61,1,25,1
7808,1,1,1,0,68,0,59,1,23,1
7811,1,1,1,0,102,82,49,1,20,1
7825,1,1,3,0.997683477,14,12,255,1,12,1
7827,1,1,1,0,259,74,27,1,8,1
7833,1,1,2,0.89049164,84,38,160,1,4,1
7871,1,1,1,0,1133,600,15,1,5,1
7872,1,1,1,0,71,71,14,1,3,1
7876,1,1,1,0,143,214,14,0,2,1
7911,2,2,6,0.657804408,13,13,415,1,36,1
7915,2,2,3,0.577315931,19,5,468,1,32,1
7918,1,1,1,0,68,20,147,1,17,1
7921,1,1,1,0,410,97,144,1,15,1
7923,1,1,1,0,7,7,135,1,14,1
7926,1,1,1,0,17,8,120,1,14,1
7929,1,1,2,1,40,0,100,1,13,1
7935,1,1,1,0,183,17,120,1,9,1
7938,1,1,1,0,1139,1361,108,1,9,1
7950,1,1,2,0.985228136,80,13,75,1,1,1
7992,1,1,1,0,396,1377,53,1,21,1
7996,2,3,14,0.304433225,6,46,567,1,37,1
8006,2,2,12,0.576514862,22,13,370,1,34,1
8020,1,1,1,0,1583,4298,84,1,10,1
8021,1,1,1,0,48,10,210,1,10,1
8023,1,1,1,0,63,19,207,1,9,1
8026,1,1,1,0,69,20,202,1,6,1
8027,1,1,1,0,1622,204,196,1,6,1
8032,1,1,1,0,315,56,54,1,2,1
8033,1,1,1,0,111,89,45,1,1,1
8035,1,1,2,0,0,0,70,1,1,1
8076,1,1,1,0,244,67,90,1,5,1
8146,2,2,2,0.779349837,7,4,564,1,11,1
8148,1,1,1,0,15,7,269,1,3,1
8149,2,2,2,0.779349837,9,8,371,1,20,1
8186,1,1,3,0.390340664,77,0,835,1,27,1
8190,2,2,3,0.972461668,8,1,1013,1,36,1
8198,1,1,1,0,631,0,168,1,3,1
8200,1,1,1,0,40,20,99,1,2,1
8222,1,1,5,0.921329965,5,10,218,1,32,1
8229,3,6,14,0.871074812,17,7,431,1,33,1
8237,2,3,4,0.952819531,17,17,118,1,12,1
8239,1,1,1,0,139,132,151,1,10,1
8240,1,1,1,0,7,7,150,1,9,1
8248,2,2,3,0.310447188,65,111,138,1,8,1
8251,1,1,1,0,24,73,164,1,6,1
8301,1,1,1,0,40,33,274,1,22,1
8306,1,1,1,0,50,8,262,1,21,1
8307,2,2,44,0.960351768,10,10,258,1,41,1
8308,1,1,1,0,138,119,253,1,21,1
8309,2,3,14,0.684720192,20,34,599,1,39,1
8311,1,1,5,0.875057819,6,8,381,1,33,1
8322,2,2,2,0.945660305,10,4,391,1,23,1
8324,4,5,10,0.667046593,96,109,654,1,37,1
8328,2,2,2,0.996444736,159,65,255,1,21,1
8334,2,2,7,0.801709149,23,10,783,1,34,1
8335,2,2,3,0.830711978,18,5,451,1,27,1
8342,1,1,1,0,66,0,181,1,17,1
8343,1,1,1,0,148,125,176,1,17,1
8358,1,1,1,0,23,0,222,1,14,1
8366,1,1,1,0,5,26,194,1,13,1
8367,1,1,1,0,128,102,196,1,13,1
8368,1,1,1,0,78,36,192,1,13,1
8372,1,1,1,0,5,5,388,1,11,1
8383,1,1,1,0,11,7,435,1,5,1
8467,1,1,1,0,0,0,77,1,1,1
8484,2,2,3,0.538027784,42,65,375,1,35,1
8500,1,1,1,0,22,17,178,1,11,1
8501,1,1,2,0.721928095,31,17,207,1,29,1
8507,1,1,1,0,17,40,173,1,8,1
8508,1,1,1,0,6,6,173,1,8,1
8515,1,1,2,0.918295834,5,3,367,1,21,1
8557,2,2,3,0.965633607,12,6,342,1,14,1
8558,2,2,3,0.904111687,4,20,527,1,32,1
8562,3,3,6,0.813522708,12,7,349,1,30,1
8568,1,1,1,0,91,27,330,1,1,1
8583,1,1,2,0.539935733,321,283,161,1,26,1
8588,2,3,7,0.96769109,6,4,620,1,35,1
8592,1,1,1,0,29,29,35,1,13,1
8599,1,1,1,0,133,33,30,1,7,1
8636,1,1,1,0,591,773,22,1,5,1
8638,2,2,3,0.678243172,196,196,158,1,1,1
8662,3,4,6,0.784590995,48,40,475,1,26,1
8669,2,2,3,0.725425608,247,180,479,1,34,1
8670,2,3,3,0.508707024,87,6,360,1,20,1
8687,2,2,5,0.818556309,12,3,645,1,25,1
8693,2,2,9,0.66469228,22,10,620,1,24,1
8694,2,2,5,0.413063773,285,597,226,1,20,1
8700,2,2,6,0.445079874,113,22,534,1,19,1
8731,1,1,1,0,5,5,207,1,7,1
8738,1,1,1,0,48,0,125,1,2,1
8749,1,2,3,0.616302666,174,8,471,1,26,1
8751,2,2,2,0.811278124,2,5,840,1,28,1
8757,2,4,4,0.579394613,11,14,1140,1,37,1
8771,2,2,2,0.999198354,26,19,663,1,36,1
8773,2,2,2,0.938932011,15,19,649,1,36,1
8775,2,2,2,0.945660305,29,14,647,1,36,1
8777,1,1,1,0,89,90,889,1,24,1
8778,2,2,3,0.356799798,39,17,462,1,35,1
8779,1,1,1,0,20,16,869,1,24,1
8781,1,1,1,0,2,2,880,1,24,1
8787,1,1,1,0,8,8,879,1,24,1
8824,1,1,1,0,2,2,817,1,21,1
8833,1,1,3,0.897608283,16,12,516,1,22,1
8836,2,2,3,0.835606265,33,17,672,1,33,1
8848,2,2,2,0.151967565,238,118,385,1,31,1
8852,1,1,1,0,3,0,381,1,20,1
8853,1,1,1,0,3,3,380,1,20,1
8860,1,1,1,0,101,93,367,1,19,1
8865,2,2,13,0.689767673,53,6,631,1,35,1
8866,1,1,1,0,9,9,316,1,18,1
8868,1,1,1,0,19,16,316,1,18,1
8873,1,1,1,0,3,3,315,1,18,1
8877,1,1,1,0,3,3,309,1,16,1
8888,2,2,2,1,14,14,350,1,12,1
8890,2,2,8,0.687587463,34,11,625,1,27,1
8891,3,3,28,0.709864883,150,120,385,1,27,1
8892,2,2,5,0.970195503,8,7,261,1,13,1
8893,2,2,15,0.393310719,153,155,383,1,25,1
8894,2,2,2,1,181,166,326,1,12,1
8903,2,2,3,0.995854938,15,27,354,1,9,1
8994,1,2,2,0.883822661,74,129,237,1,20,1
8998,1,2,6,0.863286834,57,50,299,1,26,1
9008,1,1,1,0,4,2,545,1,19,1
9009,1,1,1,0,15,15,545,1,19,1
9013,1,2,2,0.961236605,20,0,320,1,18,1
9014,1,1,1,0,2,2,535,1,18,1
9019,1,2,2,0.721928095,8,0,306,1,17,1
9022,1,1,1,0,31,2,490,1,16,1
9027,1,1,1,0,27,23,481,1,15,1
9028,1,1,1,0,161,148,479,1,14,1
9036,1,1,1,0,16,9,432,1,14,1
9037,3,3,27,0.888467851,7,7,447,1,39,1
9041,1,1,1,0,53,74,379,1,14,1
9043,1,1,1,0,8,3,372,1,14,1
9047,2,2,2,0.918295834,7,3,758,1,32,1
9057,2,2,3,0.831405263,11,4,1373,1,34,1
9060,2,2,2,0.949452015,12,1,729,1,31,1
9062,2,2,3,0.901894422,15,12,516,1,32,1
9066,1,1,1,0,22,0,453,1,11,1
9067,1,1,1,0,7,7,445,1,11,1
9076,1,1,1,0,2,2,442,1,4,1
9080,1,1,1,0,20,13,447,1,1,1
9100,1,1,2,0.811278124,5,3,514,1,27,1
9108,1,1,1,0,7,7,137,1,10,1
9110,1,1,2,0.942683189,51,0,248,1,13,1
9115,1,1,1,0,29,0,103,1,7,1
9119,1,1,1,0,149,69,101,1,5,1
9120,1,1,1,0,484,86,93,1,4,1
9140,1,1,1,0,269,0,219,1,5,1
9144,1,1,1,0,6,6,181,1,3,1
9148,1,1,1,0,6,6,172,1,1,1
9154,1,1,2,0.811278124,22,11,184,1,4,1
9165,1,3,4,0.921185497,23,17,87,1,7,1
9177,2,4,6,0.43342314,71,142,210,1,24,1
9190,2,2,3,0.695348746,29,25,1039,1,34,1
9191,1,1,1,0,6,6,174,0,16,1
9197,1,2,3,0,52,219,129,1,14,1
9200,1,1,2,0.903116172,108,30,251,1,18,1
9211,1,1,1,0,10,10,191,1,12,1
9235,1,1,1,0,6,6,172,1,5,1
9236,1,1,1,0,64,12,172,1,5,1
9293,2,3,3,0.787882162,11,1,1075,1,37,1
9301,2,3,3,0.655323453,76,55,1024,1,36,1
9304,1,1,1,0,222,180,167,1,12,1
9325,1,1,1,0,23,16,128,1,9,1
9326,1,1,1,0,47,47,127,1,9,1
9330,2,2,6,0.825621995,16,7,780,1,34,1
9331,2,2,4,0.908170057,6,5,433,1,34,1
9338,2,2,3,0.689900611,84,5,222,1,29,1
9340,1,1,1,0,25,0,40,1,4,1
9342,1,1,1,0,26,26,39,1,3,1
9354,1,2,3,0.888716136,19,8,609,1,20,1
9363,1,1,1,0,2,1,927,1,14,1
9364,2,2,2,0.181381429,5,100,1568,1,36,1
9374,2,3,5,0.709238508,15,16,833,1,35,1
9383,1,1,1,0,1,2,847,1,11,1
9394,2,4,5,0.548437663,86,123,997,1,31,1
9396,1,1,1,0,48,23,968,1,9,1
9397,1,2,2,0.984109528,23,0,1166,1,11,1
9398,1,2,2,0.885372377,45,27,620,1,9,1
9402,2,3,3,0.861831111,27,23,1152,1,31,1
9404,1,3,4,0.734529664,93,12,573,1,11,1
9405,1,3,3,0.635491384,86,10,699,1,9,1
9408,2,3,3,0.807463039,18,2,526,1,18,0
